"id","year","latitude","longitude","region","country","department","municipality","month"
120538,1989,13.8332996368408,-88.9167022705078,"Americas","El Salvador","Cabañas","Tejutepeque",1
120584,1989,13.8332996368408,-88.9167022705078,"Americas","El Salvador","Cabañas","Tejutepeque",1
120561,1989,13.8332996368408,-88.9167022705078,"Americas","El Salvador","Cabañas","Tejutepeque",1
120534,1989,14.1833333969116,-89.0500030517578,"Americas","El Salvador","Chalatenango","San Francisco Morazán",1
120536,1989,14.1333332061768,-89.0166702270508,"Americas","El Salvador","Chalatenango","Dulce Nombre de María",1
120537,1989,13.708610534668,-89.2030563354492,"Americas","El Salvador","San Salvador","San Salvador",1
120539,1989,14.2333326339722,-88.9833297729492,"Americas","El Salvador","Chalatenango","Dulce Nombre de María",2
120541,1989,13.8332996368408,-88.9167022705078,"Americas","El Salvador","Cabañas","Tejutepeque",2
120542,1989,14.1333332061768,-89.3000030517578,"Americas","El Salvador","Chalatenango","Nueva Concepción",2
120543,1989,13.840277671814,-89.4472198486328,"Americas","El Salvador","Santa Ana","Coatepeque",2
120559,1989,13.8332996368408,-88.9167022705078,"Americas","El Salvador","Cabañas","Tejutepeque",3
120544,1989,13.8332996368408,-88.9167022705078,"Americas","El Salvador","Cabañas","Tejutepeque",3
120545,1989,13.8000001907349,-88.1500015258789,"Americas","El Salvador","Morazán","Osicala",3
120546,1989,13.8333330154419,-88.0833358764648,"Americas","El Salvador","Morazán","Cacaopera",3
120548,1989,14.1666669845581,-89.0999984741211,"Americas","El Salvador","Chalatenango","Tejutla",3
120549,1989,14.033332824707,-88.9333343505859,"Americas","El Salvador","Chalatenango","Chalatenango",3
120553,1989,13.8332996368408,-88.9167022705078,"Americas","El Salvador","Cabañas","Tejutepeque",3
120550,1989,13.708610534668,-89.2030563354492,"Americas","El Salvador","San Salvador","San Salvador",3
120551,1989,13.4166669845581,-88.5666656494141,"Americas","El Salvador","Usulután","San Francisco Javier",3
120552,1989,13.8500003814697,-88.8499984741211,"Americas","El Salvador","Cabañas","Ilobasco",3
120555,1989,14.3000001907349,-89.033332824707,"Americas","El Salvador","Chalatenango","San Fernando",3
120556,1989,13.8500003814697,-88.2333297729492,"Americas","El Salvador","Morazán","San Isidro",3
120557,1989,13.708610534668,-89.2030563354492,"Americas","El Salvador","San Salvador","San Salvador",3
120560,1989,14.1333332061768,-89.0166702270508,"Americas","El Salvador","Chalatenango","Dulce Nombre de María",4
121068,1989,13.4333333969116,-88.8666687011719,"Americas","El Salvador","La Paz","Zacatecoluca",4
121081,1989,13.6999998092651,-88.5666656494141,"Americas","El Salvador","San Vicente","San Ildefonso",4
120562,1989,13.708610534668,-89.2030563354492,"Americas","El Salvador","San Salvador","San Salvador",5
120564,1989,13.8166666030884,-88.3499984741211,"Americas","El Salvador","San Miguel","San Luis de la Reina",5
121069,1989,13.8666667938232,-88.75,"Americas","El Salvador","Cabañas","Ilobasco",5
121070,1989,13.8333330154419,-89.033332824707,"Americas","El Salvador","Cuscatlán","San Pedro Perulapán",5
121071,1989,13.533332824707,-88.283332824707,"Americas","El Salvador","San Miguel","Moncagua",5
121072,1989,13.8000001907349,-88.0999984741211,"Americas","El Salvador","Morazán","Cacaopera",5
121073,1989,13.4333333969116,-88.533332824707,"Americas","El Salvador","Usulután","Tecapán",5
120566,1989,14.1333332061768,-89.0166702270508,"Americas","El Salvador","Chalatenango","Dulce Nombre de María",5
120565,1989,13.708610534668,-89.2030563354492,"Americas","El Salvador","San Salvador","San Salvador",5
120567,1989,13.708610534668,-89.2030563354492,"Americas","El Salvador","San Salvador","San Salvador",5
121088,1989,13.807222366333,-89.1791687011719,"Americas","El Salvador","San Salvador","Apopa",6
121089,1989,14.1333332061768,-89.3000030517578,"Americas","El Salvador","Chalatenango","Nueva Concepción",6
121082,1989,13.708610534668,-89.2030563354492,"Americas","El Salvador","San Salvador","San Salvador",6
121078,1989,13.807222366333,-89.1791687011719,"Americas","El Salvador","San Salvador","Apopa",6
120568,1989,14.1333332061768,-89.0166702270508,"Americas","El Salvador","Chalatenango","Dulce Nombre de María",6
120569,1989,13.708610534668,-89.2030563354492,"Americas","El Salvador","San Salvador","San Salvador",6
120570,1989,13.708610534668,-89.2030563354492,"Americas","El Salvador","San Salvador","San Salvador",7
120571,1989,13.716667175293,-88.1166687011719,"Americas","El Salvador","Morazán","Chilanga",9
120572,1989,14.1333332061768,-89.0166702270508,"Americas","El Salvador","Chalatenango","Dulce Nombre de María",9
121083,1989,13.5697221755981,-89.1172256469727,"Americas","El Salvador","La Paz","Olocuilta",9
120573,1989,13.8000001907349,-88.0999984741211,"Americas","El Salvador","Morazán","Cacaopera",9
120574,1989,13.4333333969116,-88.533332824707,"Americas","El Salvador","Usulután","Tecapán",9
120575,1989,13.708610534668,-89.2030563354492,"Americas","El Salvador","San Salvador","San Salvador",10
121084,1989,13.708610534668,-89.2030563354492,"Americas","El Salvador","San Salvador","San Salvador",11
121086,1989,13.5500001907349,-87.9000015258789,"Americas","El Salvador","La Unión","San José",11
120583,1989,13.8332996368408,-88.9167022705078,"Americas","El Salvador","Cabañas","Tejutepeque",11
120576,1989,13.8332996368408,-88.9167022705078,"Americas","El Salvador","Cabañas","Tejutepeque",11
120577,1989,13.708610534668,-89.2030563354492,"Americas","El Salvador","San Salvador","San Salvador",11
120578,1989,13.708610534668,-89.2030563354492,"Americas","El Salvador","San Salvador","San Salvador",11
120579,1989,13.708610534668,-89.2030563354492,"Americas","El Salvador","San Salvador","San Salvador",11
120580,1989,13.5,-88.8666687011719,"Americas","El Salvador","La Paz","Zacatecoluca",12
120582,1989,13.3833332061768,-88.5,"Americas","El Salvador","Usulután","Tecapán",12
120589,1990,14.0500001907349,-88.8499984741211,"Americas","El Salvador","Chalatenango","San José Las Flores",2
120590,1990,13.8000001907349,-88.0999984741211,"Americas","El Salvador","Morazán","Cacaopera",2
121098,1990,13.8332996368408,-88.9167022705078,"Americas","El Salvador","Cabañas","Tejutepeque",2
120591,1990,13.5166673660278,-88.75,"Americas","El Salvador","San Vicente","Tecoluca",2
120592,1990,13.708610534668,-89.2030563354492,"Americas","El Salvador","San Salvador","San Salvador",3
120593,1990,13.6769437789917,-89.2797241210938,"Americas","El Salvador","La Libertad","Nueva San Salvador",4
120597,1990,13.8332996368408,-88.9167022705078,"Americas","El Salvador","Cabañas","Tejutepeque",4
120595,1990,13.708610534668,-89.2030563354492,"Americas","El Salvador","San Salvador","San Salvador",5
120596,1990,13.9088888168335,-89.4958343505859,"Americas","El Salvador","Santa Ana","Coatepeque",5
121074,1990,13.8500003814697,-88.8499984741211,"Americas","El Salvador","Cabañas","Ilobasco",5
121075,1990,13.7333326339722,-88.8833312988281,"Americas","El Salvador","Cuscatlán","San Rafael Cedros",5
120598,1990,13.5500001907349,-88,"Americas","El Salvador","La Unión","Yucuaiquín",5
120599,1990,13.8769435882568,-89.1730575561523,"Americas","El Salvador","San Salvador","Guazapa",6
120600,1990,13.4833326339722,-88.466667175293,"Americas","El Salvador","Usulután","Santiago de María",6
120602,1990,13.8000001907349,-88.0999984741211,"Americas","El Salvador","Morazán","Cacaopera",6
121090,1990,14.1333332061768,-89.0166702270508,"Americas","El Salvador","Chalatenango","Dulce Nombre de María",6
120603,1990,13.8666667938232,-88.75,"Americas","El Salvador","Cabañas","Ilobasco",6
121091,1990,13.708610534668,-89.2030563354492,"Americas","El Salvador","San Salvador","San Salvador",7
120605,1990,14.1333332061768,-89.3000030517578,"Americas","El Salvador","Chalatenango","Nueva Concepción",7
121092,1990,13.6769437789917,-89.2797241210938,"Americas","El Salvador","La Libertad","Nueva San Salvador",7
121076,1990,13.533332824707,-88.283332824707,"Americas","El Salvador","San Miguel","Moncagua",8
121077,1990,13.5500001907349,-87.9000015258789,"Americas","El Salvador","La Unión","San José",8
120606,1990,14.1333332061768,-89.0166702270508,"Americas","El Salvador","Chalatenango","Dulce Nombre de María",8
120607,1990,13.8332996368408,-88.9167022705078,"Americas","El Salvador","Cabañas","Tejutepeque",8
120608,1990,13.708610534668,-89.2030563354492,"Americas","El Salvador","San Salvador","San Salvador",8
121094,1990,13.4333333969116,-88.533332824707,"Americas","El Salvador","Usulután","Tecapán",8
121097,1990,13.8332996368408,-88.9167022705078,"Americas","El Salvador","Cabañas","Tejutepeque",9
121095,1990,14.1333332061768,-89.0166702270508,"Americas","El Salvador","Chalatenango","Dulce Nombre de María",9
120609,1990,13.8000001907349,-88.0999984741211,"Americas","El Salvador","Morazán","Cacaopera",9
121096,1990,13.8333330154419,-88.2333297729492,"Americas","El Salvador","Morazán","San Simón",9
120610,1990,13.8332996368408,-88.9167022705078,"Americas","El Salvador","Cabañas","Tejutepeque",9
120611,1990,13.8000001907349,-88.0999984741211,"Americas","El Salvador","Morazán","Cacaopera",10
120612,1990,13.708610534668,-89.2030563354492,"Americas","El Salvador","San Salvador","San Salvador",10
120613,1990,13.8332996368408,-88.9167022705078,"Americas","El Salvador","Cabañas","Tejutepeque",10
120614,1990,13.4333333969116,-88.5999984741211,"Americas","El Salvador","Usulután","San Agustín",11
120615,1990,13.8332996368408,-88.9167022705078,"Americas","El Salvador","Cabañas","Tejutepeque",11
120616,1990,13.807222366333,-89.1791687011719,"Americas","El Salvador","San Salvador","Apopa",11
120620,1990,14.1333332061768,-89.0166702270508,"Americas","El Salvador","Chalatenango","Dulce Nombre de María",11
120621,1990,13.8332996368408,-88.9167022705078,"Americas","El Salvador","Cabañas","Tejutepeque",11
120617,1990,13.4833326339722,-88.1833343505859,"Americas","El Salvador","San Miguel","San Miguel",11
121085,1990,13.4333333969116,-88.533332824707,"Americas","El Salvador","Usulután","Tecapán",11
120793,1990,13.7402782440186,-89.2130584716797,"Americas","El Salvador","San Salvador","Mejicanos",11
120618,1990,14.1666669845581,-88.9499969482422,"Americas","El Salvador","Chalatenango","La Laguna",12
120619,1990,14.1666669845581,-88.9499969482422,"Americas","El Salvador","Chalatenango","La Laguna",12
120622,1990,13.533332824707,-88.283332824707,"Americas","El Salvador","San Miguel","Moncagua",12
121115,1990,13.4333333969116,-88.533332824707,"Americas","El Salvador","Usulután","Tecapán",12
120626,1991,13.5500001907349,-88.3499984741211,"Americas","El Salvador","San Miguel","Lolotique",1
120627,1991,13.9333333969116,-88.9166641235352,"Americas","El Salvador","Chalatenango","Embalse Cerron Grande",3
120628,1991,13.708610534668,-89.2030563354492,"Americas","El Salvador","San Salvador","San Salvador",3
120629,1991,14.3666667938232,-89.216667175293,"Americas","El Salvador","Chalatenango","Citalá",4
120630,1991,13.75,-89.3833312988281,"Americas","El Salvador","La Libertad","Colón",4
120631,1991,13.9333333969116,-88.9166641235352,"Americas","El Salvador","Chalatenango","Embalse Cerron Grande",5
120632,1991,13.8332996368408,-88.9167022705078,"Americas","El Salvador","Cabañas","Tejutepeque",5
120633,1991,13.9499998092651,-88.1666641235352,"Americas","El Salvador","Morazán","Perquín",8
120634,1991,14.1333332061768,-89.0166702270508,"Americas","El Salvador","Chalatenango","Dulce Nombre de María",10
120635,1991,13.8332996368408,-88.9167022705078,"Americas","El Salvador","Cabañas","Tejutepeque",11
120638,1992,13.8332996368408,-88.9167022705078,"Americas","El Salvador","Cabañas","Tejutepeque",1
193764,1989,15.2833299636841,-91.783332824707,"Americas","Guatemala","San Marcos","Concepción Tutuapa",1
193765,1989,15.3411102294922,-91.1741714477539,"Americas","Guatemala","Huehuetenango","Aguacatán",1
193766,1989,15.9833297729492,-90.7666702270508,"Americas","Guatemala","Quiché","Ixcán",1
193767,1989,14.9106502532959,-92.0579528808594,"Americas","Guatemala","San Marcos","Malacatán",1
193768,1989,14.9333295822144,-91.9166717529297,"Americas","Guatemala","San Marcos","San Rafaél Pie de la Cuesta",1
193769,1989,15.783332824707,-90.8166656494141,"Americas","Guatemala","Quiché","Ixcán",1
193728,1989,15.8785572052002,-90.2736053466797,"Americas","Guatemala","Alta Verapaz","Chisec",1
193775,1989,13.9273996353149,-90.821662902832,"Americas","Guatemala","Escuintla","San José",1
193776,1989,15.8785572052002,-90.2736053466797,"Americas","Guatemala","Alta Verapaz","Chisec",1
193782,1989,15.9833297729492,-90.7666702270508,"Americas","Guatemala","Quiché","Ixcán",1
193911,1989,15.5,-90.25,"Americas","Guatemala","Alta Verapaz","San Pedro Carchá",1
193795,1989,15.0814056396484,-91.4962310791016,"Americas","Guatemala","Totonicapán","Momostenango",1
193796,1989,15.487099647522,-91.0378570556641,"Americas","Guatemala","Quiché","Chajul",1
193797,1989,15.9136638641357,-90.9283294677734,"Americas","Guatemala","Quiché","Ixcán",1
193802,1989,14.75,-91.6666717529297,"Americas","Guatemala","Quezaltenango","San Martín Sacatepéquez",2
193820,1989,14.5500001907349,-91.0500030517578,"Americas","Guatemala","Chimaltenango","Pochuta",3
193810,1989,14.5465221405029,-90.9696273803711,"Americas","Guatemala","Chimaltenango","Acatenango",3
193811,1989,16.9838237762451,-90.0160903930664,"Americas","Guatemala","Petén","San Andrés",3
193821,1989,16.5166702270508,-90.1666717529297,"Americas","Guatemala","Petén","Sayaxché",4
193827,1989,14.6030797958374,-91.2276763916016,"Americas","Guatemala","Sololá","Santiago Atitlán",4
193828,1989,16.5166702270508,-90.1666717529297,"Americas","Guatemala","Petén","Sayaxché",4
193829,1989,16.4833335876465,-90.5999984741211,"Americas","México","Chiapas","Benemérito de las Américas",4
193816,1989,15.9833297729492,-90.7666702270508,"Americas","Guatemala","Quiché","Ixcán",4
193838,1989,16.4833335876465,-90.5999984741211,"Americas","México","Chiapas","Benemérito de las Américas",4
193732,1989,15.8319444656372,-91.4780578613281,"Americas","Guatemala","Huehuetenango","San Sebastián Coatán",4
193847,1989,15.9833297729492,-90.7666702270508,"Americas","Guatemala","Quiché","Ixcán",5
193848,1989,16.5833320617676,-89.5,"Americas","Guatemala","Petén","Dolores",5
193849,1989,15.9706001281738,-91.0035781860352,"Americas","Guatemala","Quiché","Ixcán",6
193850,1989,15.561429977417,-91.1732635498047,"Americas","Guatemala","Quiché","Nebaj",6
193861,1989,15.4499998092651,-91.0500030517578,"Americas","Guatemala","Quiché","San Juan Cotzal",7
193862,1989,15.8333301544189,-91.4833297729492,"Americas","Guatemala","Huehuetenango","San Sebastián Coatán",7
193869,1989,14.6355924606323,-91.1424942016602,"Americas","Guatemala","Sololá","San Lucas Tolimán",7
193872,1989,15.9666900634766,-90.8901596069336,"Americas","Guatemala","Quiché","Ixcán",7
196533,1989,15.9706001281738,-91.0035781860352,"Americas","Guatemala","Quiché","Ixcán",8
193873,1989,14.6133327484131,-90.5352783203125,"Americas","Guatemala","Guatemala","ZONA 8",8
193876,1989,14.6133327484131,-90.5352783203125,"Americas","Guatemala","Guatemala","ZONA 8",8
193881,1989,15.561429977417,-91.1732635498047,"Americas","Guatemala","Quiché","Nebaj",8
193882,1989,16.5166702270508,-90.1666717529297,"Americas","Guatemala","Petén","Sayaxché",9
193883,1989,15.9706001281738,-91.0035781860352,"Americas","Guatemala","Quiché","Ixcán",9
193886,1989,15.9706001281738,-91.0035781860352,"Americas","Guatemala","Quiché","Ixcán",9
193894,1989,16.0442600250244,-90.9766693115234,"Americas","Guatemala","Huehuetenango","Santa Cruz Barillas",9
193895,1989,15.9706001281738,-91.0035781860352,"Americas","Guatemala","Quiché","Ixcán",10
193896,1989,15.8007001876831,-91.754638671875,"Americas","Guatemala","Huehuetenango","Jacaltenango",10
193899,1989,15.9833297729492,-90.7666702270508,"Americas","Guatemala","Quiché","Ixcán",11
193900,1989,15.9833297729492,-90.7666702270508,"Americas","Guatemala","Quiché","Ixcán",11
193901,1989,15.3779077529907,-91.599494934082,"Americas","Guatemala","Huehuetenango","Santa Bárbara",11
193902,1989,15.9706001281738,-91.0035781860352,"Americas","Guatemala","Quiché","Ixcán",12
193907,1989,15.9706001281738,-91.0035781860352,"Americas","Guatemala","Quiché","Ixcán",12
193910,1989,15.8007001876831,-91.754638671875,"Americas","Guatemala","Huehuetenango","Jacaltenango",12
193947,1990,14.1666698455811,-91,"Americas","Guatemala","Escuintla","La Gomera",1
193915,1990,15.487099647522,-91.0378570556641,"Americas","Guatemala","Quiché","Chajul",1
193918,1990,14.1999998092651,-91.3000030517578,"Americas","Guatemala","Escuintla","Nueva Concepción",1
193919,1990,14.3808403015137,-91.4304580688477,"Americas","Guatemala","Suchitepéquez","San José El Idolo",1
193930,1990,14.4650001525879,-90.7429962158203,"Americas","Guatemala","Sacatepéquez","Alotenango",1
193931,1990,15.0000896453857,-92.0139083862305,"Americas","Guatemala","San Marcos","San Pablo",1
193926,1990,15,-91.9166717529297,"Americas","Guatemala","San Marcos","San Pablo",1
193937,1990,14.9833297729492,-91.8499984741211,"Americas","Guatemala","San Marcos","San Marcos",1
193940,1990,14.9333295822144,-91.9166717529297,"Americas","Guatemala","San Marcos","San Rafaél Pie de la Cuesta",1
193941,1990,14.9333295822144,-91.9166717529297,"Americas","Guatemala","San Marcos","San Rafaél Pie de la Cuesta",1
193942,1990,16.0209407806396,-90.7014312744141,"Americas","Guatemala","Quiché","Ixcán",1
193952,1990,16.7833309173584,-90.1166687011719,"Americas","Guatemala","Petén","La Libertad",1
193953,1990,15.487099647522,-91.0378570556641,"Americas","Guatemala","Quiché","Chajul",1
193733,1990,15.5,-90.9166717529297,"Americas","Guatemala","Quiché","Chajul",1
193734,1990,15.9706001281738,-91.0035781860352,"Americas","Guatemala","Quiché","Ixcán",1
193735,1990,14.6833295822144,-91.6666717529297,"Americas","Guatemala","Quezaltenango","El Palmar",2
196492,1990,15.5186681747437,-90.9489212036133,"Americas","Guatemala","Quiché","Chajul",2
196541,1990,15.9136638641357,-90.9283294677734,"Americas","Guatemala","Quiché","Ixcán",2
193736,1990,15.4333295822144,-91.0166702270508,"Americas","Guatemala","Quiché","San Juan Cotzal",2
193738,1990,16.7833309173584,-90.1166687011719,"Americas","Guatemala","Petén","La Libertad",3
193739,1990,15.4833326339722,-90.8666687011719,"Americas","Guatemala","Quiché","San Juan Cotzal",3
193954,1990,14.4586181640625,-90.7429504394531,"Americas","Guatemala","Escuintla","Palín",3
193957,1990,15.9706001281738,-91.0035781860352,"Americas","Guatemala","Quiché","Ixcán",3
193740,1990,14.9333333969116,-91.8666687011719,"Americas","Guatemala","San Marcos","Esquipulas Palo Gordo",3
193958,1990,15.9706001281738,-91.0035781860352,"Americas","Guatemala","Quiché","Ixcán",4
193959,1990,16.5166702270508,-90.1666717529297,"Americas","Guatemala","Petén","Sayaxché",4
193963,1990,15.487099647522,-91.0378570556641,"Americas","Guatemala","Quiché","Chajul",4
196588,1990,14.9333295822144,-91.9000015258789,"Americas","Guatemala","San Marcos","San Rafaél Pie de la Cuesta",4
193966,1990,15.9706001281738,-91.0035781860352,"Americas","Guatemala","Quiché","Ixcán",4
193967,1990,15.9706001281738,-91.0035781860352,"Americas","Guatemala","Quiché","Ixcán",4
193741,1990,16.5166664123535,-90.1666641235352,"Americas","Guatemala","Petén","Sayaxché",5
193742,1990,15.5,-90.25,"Americas","Guatemala","Alta Verapaz","San Pedro Carchá",5
193743,1990,15.3999996185303,-90.8333358764648,"Americas","Guatemala","Quiché","Uspantán",5
194050,1990,14.3333301544189,-91.0166702270508,"Americas","Guatemala","Escuintla","Santa Lucía Cotzumalguapa",5
194057,1990,16.0718784332275,-91.6204833984375,"Americas","Guatemala","Huehuetenango","Nentón",5
194058,1990,15.9833297729492,-91.6833267211914,"Americas","Guatemala","Huehuetenango","Nentón",5
194051,1990,15.9833326339722,-90.5,"Americas","Guatemala","Alta Verapaz","Chisec",6
196604,1990,14.5947103500366,-91.1465911865234,"Americas","Guatemala","Sololá","San Lucas Tolimán",6
194059,1990,15.5500001907349,-88.6333312988281,"Americas","Guatemala","Izabal","Morales",6
194052,1990,15.487099647522,-91.0378570556641,"Americas","Guatemala","Quiché","Chajul",6
194053,1990,14.9333295822144,-91.8166732788086,"Americas","Guatemala","San Marcos","Esquipulas Palo Gordo",7
193972,1990,14.6166667938232,-91.2333297729492,"Americas","Guatemala","Sololá","Santiago Atitlán",7
196601,1990,14.6030797958374,-91.2276763916016,"Americas","Guatemala","Sololá","Santiago Atitlán",7
196602,1990,14.6503295898438,-91.1572265625,"Americas","Guatemala","Sololá","San Lucas Tolimán",7
193976,1990,15.8007001876831,-91.754638671875,"Americas","Guatemala","Huehuetenango","Jacaltenango",8
194054,1990,16.0442600250244,-90.9766693115234,"Americas","Guatemala","Huehuetenango","Santa Cruz Barillas",8
194066,1990,16.0623092651367,-90.9960479736328,"Americas","Guatemala","Huehuetenango","Santa Cruz Barillas",8
193729,1990,15.6999998092651,-90.9833297729492,"Americas","Guatemala","Quiché","Chajul",8
193774,1990,15.3213891983032,-91.0180587768555,"Americas","Guatemala","Quiché","Sacapulas",8
193781,1990,15.5,-90.25,"Americas","Guatemala","Alta Verapaz","San Pedro Carchá",9
196623,1990,15.0330562591553,-91.2797241210938,"Americas","Guatemala","Totonicapán","Santa María Chiquimula",9
193780,1990,15.9706001281738,-91.0035781860352,"Americas","Guatemala","Quiché","Ixcán",10
193783,1990,15.9706001281738,-91.0035781860352,"Americas","Guatemala","Quiché","Ixcán",10
193798,1990,16.016170501709,-90.836540222168,"Americas","Guatemala","Quiché","Ixcán",11
193799,1990,15.487099647522,-91.0378570556641,"Americas","Guatemala","Quiché","Chajul",11
193814,1990,14.966667175293,-91.9333343505859,"Americas","Guatemala","San Marcos","San Pablo",11
193800,1990,15.487099647522,-91.0378570556641,"Americas","Guatemala","Quiché","Chajul",12
193801,1991,14.6300897598267,-91.6026077270508,"Americas","Guatemala","Quezaltenango","El Palmar",1
193803,1991,14.75,-91.6666717529297,"Americas","Guatemala","Quezaltenango","San Martín Sacatepéquez",1
193839,1991,15.9833297729492,-91.6833267211914,"Americas","Guatemala","Huehuetenango","Nentón",1
193845,1991,14.5666704177856,-90.7333297729492,"Americas","Guatemala","Sacatepéquez","Antigua Guatemala",1
193831,1991,15.9666900634766,-90.8901596069336,"Americas","Guatemala","Quiché","Ixcán",1
193832,1991,14.8545198440552,-91.0648193359375,"Americas","Guatemala","Quiché","Chichicastenango",1
193833,1991,14.966667175293,-91.9333343505859,"Americas","Guatemala","San Marcos","San Pablo",1
193834,1991,14.9315395355225,-92.0039215087891,"Americas","Guatemala","San Marcos","San Pablo",1
193817,1991,16.0442600250244,-90.9766693115234,"Americas","Guatemala","Huehuetenango","Santa Cruz Barillas",1
193818,1991,14.8666696548462,-91.9333267211914,"Americas","Guatemala","San Marcos","El Tumbador",1
193819,1991,14.6166667938232,-91.2333297729492,"Americas","Guatemala","Sololá","Santiago Atitlán",1
193822,1991,14.8077449798584,-91.2333831787109,"Americas","Guatemala","Sololá","Nahualá",1
196508,1991,15.6999998092651,-90.9833297729492,"Americas","Guatemala","Quiché","Chajul",1
196478,1991,16.783332824707,-90.1166687011719,"Americas","Guatemala","Petén","La Libertad",1
196485,1991,14.855827331543,-91.6214370727539,"Americas","Guatemala","Quezaltenango","Concepción Chiquirichapa",1
193846,1991,16.9838237762451,-90.0160903930664,"Americas","Guatemala","Petén","San Andrés",1
194060,1991,16.7833309173584,-90.1166687011719,"Americas","Guatemala","Petén","La Libertad",1
193851,1991,15.9833297729492,-90.7666702270508,"Americas","Guatemala","Quiché","Ixcán",2
193854,1991,16.0442600250244,-90.9766693115234,"Americas","Guatemala","Huehuetenango","Santa Cruz Barillas",2
193855,1991,14.3333301544189,-91.0166702270508,"Americas","Guatemala","Escuintla","Santa Lucía Cotzumalguapa",2
193856,1991,14.9333295822144,-91.9166717529297,"Americas","Guatemala","San Marcos","San Rafaél Pie de la Cuesta",3
193863,1991,16.0442600250244,-90.9766693115234,"Americas","Guatemala","Huehuetenango","Santa Cruz Barillas",3
193870,1991,16.8333301544189,-90,"Americas","Guatemala","Petén","San Francisco",4
193874,1991,14.7333297729492,-90.9499969482422,"Americas","Guatemala","Chimaltenango","Tecpán Guatemala",4
193875,1991,16.783332824707,-90.1166687011719,"Americas","Guatemala","Petén","La Libertad",4
193877,1991,16.7999992370605,-89.8333282470703,"Americas","Guatemala","Petén","Santa Ana",4
193884,1991,15.9833297729492,-90.7666702270508,"Americas","Guatemala","Quiché","Ixcán",5
193885,1991,16.0442600250244,-90.9766693115234,"Americas","Guatemala","Huehuetenango","Santa Cruz Barillas",5
193887,1991,16.0521106719971,-91.1016235351562,"Americas","Guatemala","Huehuetenango","Santa Cruz Barillas",5
193891,1991,14.1666698455811,-91,"Americas","Guatemala","Escuintla","La Gomera",6
193892,1991,17.0538597106934,-91.2081527709961,"Americas","Guatemala","Petén","La Libertad",6
193893,1991,16.0442600250244,-90.9766693115234,"Americas","Guatemala","Huehuetenango","Santa Cruz Barillas",6
193897,1991,14.9333295822144,-91.9166717529297,"Americas","Guatemala","San Marcos","San Rafaél Pie de la Cuesta",7
193906,1991,14.2258329391479,-90.4741668701172,"Americas","Guatemala","Santa Rosa","Pueblo Nuevo Viñas",7
193905,1991,15.4166669845581,-91,"Americas","Guatemala","Quiché","San Juan Cotzal",8
193908,1991,16.3592948913574,-90.369026184082,"Americas","Guatemala","Petén","Sayaxché",8
196509,1991,15.9136638641357,-90.9283294677734,"Americas","Guatemala","Quiché","Ixcán",8
196628,1991,15.0330562591553,-91.2797241210938,"Americas","Guatemala","Totonicapán","Santa María Chiquimula",8
194061,1991,15.5,-90.9166717529297,"Americas","Guatemala","Quiché","Chajul",8
193913,1991,15.8166704177856,-89.5500030517578,"Americas","Guatemala","Alta Verapaz","Chahal",9
193916,1991,14.9666700363159,-91.7666702270508,"Americas","Guatemala","San Marcos","San Pedro Sacatepéquez",9
193923,1991,16.5166702270508,-90.1666717529297,"Americas","Guatemala","Petén","Sayaxché",9
193924,1991,15.1394443511963,-91.2330551147461,"Americas","Guatemala","Quiché","San Pedro Jocopilas",9
193925,1991,14.5333299636841,-90.7666702270508,"Americas","Guatemala","Sacatepéquez","Ciudad Vieja",10
196483,1991,14.8500003814697,-91.6166687011719,"Americas","Guatemala","Quezaltenango","Concepción Chiquirichapa",10
194062,1991,15,-91.9166717529297,"Americas","Guatemala","San Marcos","San Pablo",12
193948,1992,15.561429977417,-91.1732635498047,"Americas","Guatemala","Quiché","Nebaj",1
193950,1992,15.9833297729492,-90.7666702270508,"Americas","Guatemala","Quiché","Ixcán",1
193955,1992,16.016170501709,-90.836540222168,"Americas","Guatemala","Quiché","Ixcán",1
193943,1992,14.8500003814697,-91.6166687011719,"Americas","Guatemala","Quezaltenango","Concepción Chiquirichapa",1
193944,1992,15.9833297729492,-90.7666702270508,"Americas","Guatemala","Quiché","Ixcán",1
193945,1992,14.8666696548462,-91.6166687011719,"Americas","Guatemala","Quezaltenango","Ostuncalco",1
193938,1992,14.7333297729492,-91.6333312988281,"Americas","Guatemala","Quezaltenango","El Palmar",1
193927,1992,15.1166696548462,-91.1166687011719,"Americas","Guatemala","Quiché","San Pedro Jocopilas",1
193934,1992,15.5,-90.25,"Americas","Guatemala","Alta Verapaz","San Pedro Carchá",1
193935,1992,14.5837497711182,-91.1866073608398,"Americas","Guatemala","Sololá","Santiago Atitlán",1
193936,1992,15.033332824707,-91.9166641235352,"Americas","Guatemala","San Marcos","Tajumulco",1
194063,1992,15.5,-90.25,"Americas","Guatemala","Alta Verapaz","San Pedro Carchá",1
193964,1992,15.5,-90.25,"Americas","Guatemala","Alta Verapaz","San Pedro Carchá",1
193960,1992,14.0833301544189,-91.0500030517578,"Americas","Guatemala","Escuintla","La Gomera",1
193975,1992,15.0814056396484,-91.4962310791016,"Americas","Guatemala","Totonicapán","Momostenango",2
193968,1992,14.3333301544189,-91.0166702270508,"Americas","Guatemala","Escuintla","Santa Lucía Cotzumalguapa",2
193969,1992,15.5,-90.25,"Americas","Guatemala","Alta Verapaz","San Pedro Carchá",2
